A¤o;Mes;Provincia;Cant¢n;N£mero de Personas;Fecha de Corte
2024;11;ORELLANA;LORETO;13;30/11/2024
2024;11;ORELLANA;PUERTO FRANCISCO DE ORELLANA;153;30/11/2024
2024;11;PASTAZA;ARAJUNO;17;30/11/2024
2024;11;PASTAZA;MERA;14;30/11/2024
2024;11;PASTAZA;PASTAZA;109;30/11/2024
2024;11;PASTAZA;SANTA CLARA;3;30/11/2024
2024;11;PICHINCHA;CAYAMBE;87;30/11/2024
2024;11;PICHINCHA;MEJIA;48;30/11/2024
2024;11;PICHINCHA;PEDRO MONCAYO;12;30/11/2024
2024;11;PICHINCHA;PEDRO VICENTE MALDONADO;4;30/11/2024
2024;11;PICHINCHA;PUERTO QUITO;9;30/11/2024
2024;11;PICHINCHA;QUITO;1679;30/11/2024
2024;11;PICHINCHA;RUMI¥AHUI;68;30/11/2024
2024;11;PICHINCHA;SAN MIGUEL DE LOS BANCOS;6;30/11/2024
2024;11;SANTA ELENA;LA LIBERTAD;86;30/11/2024
2024;11;SANTA ELENA;SALINAS;35;30/11/2024
2024;11;SANTA ELENA;SANTA ELENA;94;30/11/2024
2024;11;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;19;30/11/2024
2024;11;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;161;30/11/2024
2024;11;SUCUMBIOS;CASCALES;29;30/11/2024
2024;11;SUCUMBIOS;CUYABENO;14;30/11/2024
2024;11;SUCUMBIOS;GONZALO PIZARRO;6;30/11/2024
2024;11;SUCUMBIOS;LAGO AGRIO;155;30/11/2024
2024;11;SUCUMBIOS;NUEVA LOJA;26;30/11/2024
2024;11;SUCUMBIOS;PUTUMAYO;10;30/11/2024
2024;11;SUCUMBIOS;SHUSHUFINDI;91;30/11/2024
2024;11;SUCUMBIOS;SUCUMBIOS;4;30/11/2024
2024;11;TUNGURAHUA;AMBATO;265;30/11/2024
2024;11;TUNGURAHUA;BA¥OS DE AGUA SANTA;49;30/11/2024
2024;11;TUNGURAHUA;CEVALLOS;4;30/11/2024
2024;11;TUNGURAHUA;MOCHA;10;30/11/2024
2024;11;TUNGURAHUA;PATATE;3;30/11/2024
2024;11;TUNGURAHUA;QUERO;5;30/11/2024
2024;11;TUNGURAHUA;SAN PEDRO DE PELILEO;22;30/11/2024
2024;11;TUNGURAHUA;SANTIAGO DE PILLARO;28;30/11/2024
2024;11;TUNGURAHUA;TISALEO;2;30/11/2024
2024;11;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;33;30/11/2024
2024;11;ZAMORA CHINCHIPE;CHINCHIPE;8;30/11/2024
2024;11;ZAMORA CHINCHIPE;EL PANGUI;135;30/11/2024
2024;11;ZAMORA CHINCHIPE;NANGARITZA;3;30/11/2024
2024;11;ZAMORA CHINCHIPE;PALANDA;21;30/11/2024
2024;11;ZAMORA CHINCHIPE;YACUAMBI;5;30/11/2024
2024;11;ZAMORA CHINCHIPE;YANTZAZA;45;30/11/2024
2024;11;ZAMORA CHINCHIPE;ZAMORA;55;30/11/2024
2024;11;SIN REGISTRAR;SIN REGISTRAR;238;30/11/2024
2024;12;AZUAY;CAMILO PONCE ENRIQUEZ;22;31/12/2024
2024;12;AZUAY;CHORDELEG;6;31/12/2024
2024;12;AZUAY;CUENCA;435;31/12/2024
2024;12;AZUAY;EL PAN;1;31/12/2024
2024;12;AZUAY;GIRON;7;31/12/2024
2024;12;AZUAY;GUALACEO;18;31/12/2024
2024;12;AZUAY;NABON;10;31/12/2024
2024;12;AZUAY;PAUTE;16;31/12/2024
2024;12;AZUAY;PUCARA;2;31/12/2024
2024;12;AZUAY;SAN FERNANDO;7;31/12/2024
2024;12;AZUAY;SANTA ISABEL;9;31/12/2024
2024;12;AZUAY;SIGSIG;13;31/12/2024
2024;12;BOLIVAR;CALUMA;13;31/12/2024
2024;12;BOLIVAR;CHILLANES;11;31/12/2024
2024;12;BOLIVAR;CHIMBO;19;31/12/2024
2024;12;BOLIVAR;ECHEANDIA;6;31/12/2024
2024;12;BOLIVAR;GUARANDA;110;31/12/2024
2024;12;BOLIVAR;LAS NAVES;2;31/12/2024
2024;12;BOLIVAR;SAN MIGUEL;46;31/12/2024
2024;12;CA¥AR;AZOGUES;86;31/12/2024
2024;12;CA¥AR;BIBLIAN;9;31/12/2024
2024;12;CA¥AR;CA¥AR;38;31/12/2024
2024;12;CA¥AR;DELEG;3;31/12/2024
2024;12;CA¥AR;EL TAMBO;3;31/12/2024
2024;12;CA¥AR;LA TRONCAL;42;31/12/2024
2024;12;CA¥AR;SUSCAL;1;31/12/2024
2024;12;CARCHI;BOLIVAR;10;31/12/2024
2024;12;CARCHI;ESPEJO;4;31/12/2024
2024;12;CARCHI;MIRA;3;31/12/2024
2024;12;CARCHI;MONTUFAR;14;31/12/2024
2024;12;CARCHI;SAN PEDRO DE HUACA;4;31/12/2024
2024;12;CARCHI;TULCAN;56;31/12/2024
2024;12;CHIMBORAZO;ALAUSI;16;31/12/2024
2024;12;CHIMBORAZO;CHAMBO;12;31/12/2024
2024;12;CHIMBORAZO;CHUNCHI;3;31/12/2024
2024;12;CHIMBORAZO;COLTA;10;31/12/2024
2024;12;CHIMBORAZO;CUMANDA;3;31/12/2024
2024;12;CHIMBORAZO;GUAMOTE;16;31/12/2024
2024;12;CHIMBORAZO;GUANO;28;31/12/2024
2024;12;CHIMBORAZO;PALLATANGA;5;31/12/2024
2024;12;CHIMBORAZO;PENIPE;6;31/12/2024
2024;12;CHIMBORAZO;RIOBAMBA;334;31/12/2024
2024;12;COTOPAXI;LA MANA;21;31/12/2024
2024;12;COTOPAXI;LATACUNGA;162;31/12/2024
2024;12;COTOPAXI;PANGUA;4;31/12/2024
2024;12;COTOPAXI;PUJILI;24;31/12/2024
2024;12;COTOPAXI;SALCEDO;35;31/12/2024
2024;12;COTOPAXI;SAQUISILI;10;31/12/2024
2024;12;COTOPAXI;SIGCHOS;4;31/12/2024
2024;12;EL ORO;ARENILLAS;40;31/12/2024
2024;12;EL ORO;ATAHUALPA;3;31/12/2024
2024;12;EL ORO;BALSAS;2;31/12/2024
2024;12;EL ORO;CHILLA;1;31/12/2024
2024;12;EL ORO;EL GUABO;16;31/12/2024
2024;12;EL ORO;HUAQUILLAS;128;31/12/2024
2024;12;EL ORO;LAS LAJAS;4;31/12/2024
2024;12;EL ORO;MACHALA;241;31/12/2024
2024;12;EL ORO;MARCABELI;5;31/12/2024
2024;12;EL ORO;PASAJE;33;31/12/2024
2024;12;EL ORO;PI¥AS;17;31/12/2024
2024;12;EL ORO;PORTOVELO;2;31/12/2024
2024;12;EL ORO;SANTA ROSA;32;31/12/2024
2024;12;EL ORO;ZARUMA;8;31/12/2024
2024;12;ESMERALDAS;ATACAMES;32;31/12/2024
2024;12;ESMERALDAS;ELOY ALFARO;4;31/12/2024
2024;12;ESMERALDAS;ESMERALDAS;122;31/12/2024
2024;12;ESMERALDAS;MUISNE;5;31/12/2024
2024;12;ESMERALDAS;QUININDE;36;31/12/2024
2024;12;ESMERALDAS;RIOVERDE;4;31/12/2024
2024;12;ESMERALDAS;SAN LORENZO;10;31/12/2024
2024;12;GALAPAGOS;ISABELA;6;31/12/2024
2024;12;GALAPAGOS;SAN CRISTOBAL;12;31/12/2024
2024;12;GALAPAGOS;SANTA CRUZ;13;31/12/2024
2024;12;GUAYAS;ALFREDO BAQUERIZO MORENO (JUJAN);57;31/12/2024
2024;12;GUAYAS;BALAO;9;31/12/2024
2024;12;GUAYAS;BALZAR;13;31/12/2024
2024;12;GUAYAS;COLIMES;3;31/12/2024
2024;12;GUAYAS;CRNEL. MARCELINO MARIDUE¥A;3;31/12/2024
2024;12;GUAYAS;DAULE;65;31/12/2024
2024;12;GUAYAS;DURAN;81;31/12/2024
2024;12;GUAYAS;EL EMPALME;14;31/12/2024
2024;12;GUAYAS;EL TRIUNFO;8;31/12/2024
2024;12;GUAYAS;GNRAL. ANTONIO ELIZALDE;3;31/12/2024
2024;12;GUAYAS;GUAYAQUIL;865;31/12/2024
2024;12;GUAYAS;ISIDRO AYORA;4;31/12/2024
2024;12;GUAYAS;LOMAS DE SARGENTILLO;2;31/12/2024
2024;12;GUAYAS;MILAGRO;74;31/12/2024
2024;12;GUAYAS;NARANJAL;64;31/12/2024
2024;12;GUAYAS;NARANJITO;16;31/12/2024
2024;12;GUAYAS;NOBOL;4;31/12/2024
2024;12;GUAYAS;PALESTINA;1;31/12/2024
2024;12;GUAYAS;PEDRO CARBO;12;31/12/2024
2024;12;GUAYAS;PLAYAS;10;31/12/2024
2024;12;GUAYAS;SALINAS (SALINAS, CAB. CANTONAL);1;31/12/2024
2024;12;GUAYAS;SALITRE;10;31/12/2024
2024;12;GUAYAS;SAMBORONDON;34;31/12/2024
2024;12;GUAYAS;SAN JACINTO DE YAGUACHI;11;31/12/2024
2024;12;GUAYAS;SANTA LUCIA;2;31/12/2024
2024;12;GUAYAS;SIMON BOLIVAR;4;31/12/2024
2024;12;IMBABURA;ANTONIO ANTE;65;31/12/2024
2024;12;IMBABURA;COTACACHI;20;31/12/2024
2024;12;IMBABURA;IBARRA;267;31/12/2024
2024;12;IMBABURA;OTAVALO;67;31/12/2024
2024;12;IMBABURA;PIMAMPIRO;11;31/12/2024
2024;12;IMBABURA;SAN MIGUEL DE URCUQUI;12;31/12/2024
2024;12;LOJA;CALVAS;39;31/12/2024
2024;12;LOJA;CATAMAYO;19;31/12/2024
2024;12;LOJA;CELICA;9;31/12/2024
2024;12;LOJA;CHAGUARPAMBA;1;31/12/2024
2024;12;LOJA;ESPINDOLA;4;31/12/2024
2024;12;LOJA;GONZANAMA;6;31/12/2024
2024;12;LOJA;LOJA;190;31/12/2024
2024;12;LOJA;MACARA;9;31/12/2024
2024;12;LOJA;PALTAS;11;31/12/2024
2024;12;LOJA;PINDAL;5;31/12/2024
2024;12;LOJA;PUYANGO;19;31/12/2024
2024;12;LOJA;SARAGURO;14;31/12/2024
2024;12;LOJA;ZAPOTILLO;5;31/12/2024
2024;12;LOS RIOS;BABA;12;31/12/2024
2024;12;LOS RIOS;BABAHOYO;67;31/12/2024
2024;12;LOS RIOS;BUENA FE;13;31/12/2024
2024;12;LOS RIOS;MOCACHE;6;31/12/2024
2024;12;LOS RIOS;MONTALVO;19;31/12/2024
2024;12;LOS RIOS;PALENQUE;2;31/12/2024
2024;12;LOS RIOS;PUEBLOVIEJO;6;31/12/2024
2024;12;LOS RIOS;QUEVEDO;52;31/12/2024
2024;12;LOS RIOS;QUINSALOMA;1;31/12/2024
2024;12;LOS RIOS;URDANETA;9;31/12/2024
2024;12;LOS RIOS;VALENCIA;7;31/12/2024
2024;12;LOS RIOS;VENTANAS;11;31/12/2024
2024;12;LOS RIOS;VINCES;21;31/12/2024
2024;12;MANABI;24 DE MAYO;33;31/12/2024
2024;12;MANABI;BOLIVAR;20;31/12/2024
2024;12;MANABI;CHONE;58;31/12/2024
2024;12;MANABI;EL CARMEN;32;31/12/2024
2024;12;MANABI;FLAVIO ALFARO;6;31/12/2024
2024;12;MANABI;JAMA;6;31/12/2024
2024;12;MANABI;JARAMIJO;9;31/12/2024
2024;12;MANABI;JIPIJAPA;40;31/12/2024
2024;12;MANABI;JUNIN;7;31/12/2024
2024;12;MANABI;MANTA;172;31/12/2024
2024;12;MANABI;MONTECRISTI;36;31/12/2024
2024;12;MANABI;OLMEDO;9;31/12/2024
2024;12;MANABI;PAJAN;6;31/12/2024
2024;12;MANABI;PEDERNALES;14;31/12/2024
2024;12;MANABI;PICHINCHA;3;31/12/2024
2024;12;MANABI;PORTOVIEJO;197;31/12/2024
2024;12;MANABI;PUERTO LOPEZ;4;31/12/2024
2024;12;MANABI;ROCAFUERTE;23;31/12/2024
2024;12;MANABI;SAN VICENTE;7;31/12/2024
2024;12;MANABI;SANTA ANA;10;31/12/2024
2024;12;MANABI;SUCRE;23;31/12/2024
2024;12;MANABI;TOSAGUA;22;31/12/2024
2024;12;MORONA SANTIAGO;GUALAQUIZA;42;31/12/2024
2024;12;MORONA SANTIAGO;HUAMBOYA;12;31/12/2024
2024;12;MORONA SANTIAGO;LIMON INDANZA;5;31/12/2024
2024;12;MORONA SANTIAGO;LOGRO¥O;5;31/12/2024
2024;12;MORONA SANTIAGO;MACAS;49;31/12/2024
2024;12;MORONA SANTIAGO;MORONA;19;31/12/2024
2024;12;MORONA SANTIAGO;PABLO SEXTO;4;31/12/2024
2024;12;MORONA SANTIAGO;PALORA;4;31/12/2024
2024;12;MORONA SANTIAGO;SAN JUAN BOSCO;1;31/12/2024
2024;12;MORONA SANTIAGO;SANTIAGO;11;31/12/2024
2024;12;MORONA SANTIAGO;SUCUA;25;31/12/2024
2024;12;MORONA SANTIAGO;TAISHA;15;31/12/2024
2024;12;MORONA SANTIAGO;TIWINTZA;6;31/12/2024
2024;12;NAPO;ARCHIDONA;60;31/12/2024
2024;12;NAPO;CARLOS JULIO AROSEMENA TOLA;10;31/12/2024
2024;12;NAPO;EL CHACO;11;31/12/2024
2024;12;NAPO;QUIJOS;4;31/12/2024
2024;12;NAPO;TENA;94;31/12/2024
2024;12;ORELLANA;AGUARICO;13;31/12/2024
2024;12;ORELLANA;LA JOYA DE LOS SACHAS;69;31/12/2024
2024;12;ORELLANA;LORETO;9;31/12/2024
2024;12;ORELLANA;PUERTO FRANCISCO DE ORELLANA;106;31/12/2024
2024;12;PASTAZA;ARAJUNO;20;31/12/2024
2024;12;PASTAZA;MERA;14;31/12/2024
2024;12;PASTAZA;PASTAZA;89;31/12/2024
2024;12;PASTAZA;SANTA CLARA;4;31/12/2024
2024;12;PICHINCHA;CAYAMBE;86;31/12/2024
2024;12;PICHINCHA;MEJIA;41;31/12/2024
2024;12;PICHINCHA;PEDRO MONCAYO;17;31/12/2024
2024;12;PICHINCHA;PEDRO VICENTE MALDONADO;4;31/12/2024
2024;12;PICHINCHA;PUERTO QUITO;8;31/12/2024
2024;12;PICHINCHA;QUITO;1646;31/12/2024
2024;12;PICHINCHA;RUMI¥AHUI;71;31/12/2024
2024;12;PICHINCHA;SAN MIGUEL DE LOS BANCOS;4;31/12/2024
2024;12;SANTA ELENA;LA LIBERTAD;52;31/12/2024
2024;12;SANTA ELENA;SALINAS;30;31/12/2024
2024;12;SANTA ELENA;SANTA ELENA;44;31/12/2024
2024;12;SANTO DOMINGO DE LOS TSACHILAS;LA CONCORDIA;18;31/12/2024
2024;12;SANTO DOMINGO DE LOS TSACHILAS;SANTO DOMINGO DE LOS TSACHILAS;155;31/12/2024
2024;12;SUCUMBIOS;CASCALES;22;31/12/2024
2024;12;SUCUMBIOS;CUYABENO;13;31/12/2024
2024;12;SUCUMBIOS;GONZALO PIZARRO;6;31/12/2024
2024;12;SUCUMBIOS;LAGO AGRIO;73;31/12/2024
2024;12;SUCUMBIOS;NUEVA LOJA;12;31/12/2024
2024;12;SUCUMBIOS;PUTUMAYO;8;31/12/2024
2024;12;SUCUMBIOS;SHUSHUFINDI;49;31/12/2024
2024;12;SUCUMBIOS;SUCUMBIOS;4;31/12/2024
2024;12;TUNGURAHUA;AMBATO;264;31/12/2024
2024;12;TUNGURAHUA;BA¥OS DE AGUA SANTA;48;31/12/2024
2024;12;TUNGURAHUA;CEVALLOS;6;31/12/2024
2024;12;TUNGURAHUA;MOCHA;8;31/12/2024
2024;12;TUNGURAHUA;PATATE;14;31/12/2024
2024;12;TUNGURAHUA;QUERO;9;31/12/2024
2024;12;TUNGURAHUA;SAN PEDRO DE PELILEO;143;31/12/2024
2024;12;TUNGURAHUA;SANTIAGO DE PILLARO;40;31/12/2024
2024;12;TUNGURAHUA;TISALEO;15;31/12/2024
2024;12;ZAMORA CHINCHIPE;CENTINELA DEL CONDOR;22;31/12/2024
2024;12;ZAMORA CHINCHIPE;CHINCHIPE;7;31/12/2024
2024;12;ZAMORA CHINCHIPE;EL PANGUI;93;31/12/2024
2024;12;ZAMORA CHINCHIPE;NANGARITZA;7;31/12/2024
2024;12;ZAMORA CHINCHIPE;PALANDA;30;31/12/2024
2024;12;ZAMORA CHINCHIPE;PAQUISHA;5;31/12/2024
2024;12;ZAMORA CHINCHIPE;YACUAMBI;12;31/12/2024
2024;12;ZAMORA CHINCHIPE;YANTZAZA;37;31/12/2024
2024;12;ZAMORA CHINCHIPE;ZAMORA;44;31/12/2024
2024;12;SIN REGISTRAR;SIN REGISTRAR;184;31/12/2024
2025;1;AZUAY;CAMILO PONCE ENRIQUEZ;48;31/1/2025
2025;1;AZUAY;CHORDELEG;11;31/1/2025
2025;1;AZUAY;CUENCA;1001;31/1/2025
2025;1;AZUAY;EL PAN;3;31/1/2025
2025;1;AZUAY;GIRON;4;31/1/2025
2025;1;AZUAY;GUACHAPALA;4;31/1/2025
2025;1;AZUAY;GUALACEO;54;31/1/2025
2025;1;AZUAY;NABON;13;31/1/2025
2025;1;AZUAY;O¥A;5;31/1/2025
2025;1;AZUAY;PAUTE;34;31/1/2025
2025;1;AZUAY;PUCARA;16;31/1/2025
2025;1;AZUAY;SAN FERNANDO;5;31/1/2025
2025;1;AZUAY;SANTA ISABEL;19;31/1/2025
2025;1;AZUAY;SEVILLA DE ORO;6;31/1/2025
2025;1;AZUAY;SIGSIG;20;31/1/2025
2025;1;BOLIVAR;CALUMA;42;31/1/2025
2025;1;BOLIVAR;CHILLANES;25;31/1/2025
2025;1;BOLIVAR;CHIMBO;23;31/1/2025
2025;1;BOLIVAR;ECHEANDIA;22;31/1/2025
2025;1;BOLIVAR;GUARANDA;179;31/1/2025
2025;1;BOLIVAR;LAS NAVES;15;31/1/2025
2025;1;BOLIVAR;SAN MIGUEL;44;31/1/2025
2025;1;CA¥AR;AZOGUES;160;31/1/2025
2025;1;CA¥AR;BIBLIAN;18;31/1/2025
2025;1;CA¥AR;CA¥AR;37;31/1/2025
2025;1;CA¥AR;DELEG;3;31/1/2025
2025;1;CA¥AR;EL TAMBO;14;31/1/2025
2025;1;CA¥AR;LA TRONCAL;79;31/1/2025
2025;1;CA¥AR;SUSCAL;5;31/1/2025
2025;1;CARCHI;BOLIVAR;23;31/1/2025
2025;1;CARCHI;ESPEJO;19;31/1/2025
2025;1;CARCHI;MIRA;11;31/1/2025
2025;1;CARCHI;MONTUFAR;37;31/1/2025
2025;1;CARCHI;SAN PEDRO DE HUACA;29;31/1/2025
2025;1;CARCHI;TULCAN;177;31/1/2025
2025;1;CHIMBORAZO;ALAUSI;46;31/1/2025
2025;1;CHIMBORAZO;CHAMBO;8;31/1/2025
2025;1;CHIMBORAZO;CHUNCHI;18;31/1/2025
2025;1;CHIMBORAZO;COLTA;69;31/1/2025
2025;1;CHIMBORAZO;CUMANDA;17;31/1/2025
2025;1;CHIMBORAZO;GUAMOTE;32;31/1/2025
2025;1;CHIMBORAZO;GUANO;39;31/1/2025
2025;1;CHIMBORAZO;PALLATANGA;12;31/1/2025
2025;1;CHIMBORAZO;PENIPE;10;31/1/2025
2025;1;CHIMBORAZO;RIOBAMBA;586;31/1/2025
2025;1;COTOPAXI;LA MANA;54;31/1/2025
2025;1;COTOPAXI;LATACUNGA;266;31/1/2025
2025;1;COTOPAXI;PANGUA;10;31/1/2025
2025;1;COTOPAXI;PUJILI;49;31/1/2025
2025;1;COTOPAXI;SALCEDO;65;31/1/2025
2025;1;COTOPAXI;SAQUISILI;20;31/1/2025
2025;1;COTOPAXI;SIGCHOS;17;31/1/2025
2025;1;EL ORO;ARENILLAS;41;31/1/2025
2025;1;EL ORO;ATAHUALPA;4;31/1/2025
2025;1;EL ORO;BALSAS;9;31/1/2025
2025;1;EL ORO;CHILLA;2;31/1/2025
2025;1;EL ORO;EL GUABO;36;31/1/2025
2025;1;EL ORO;HUAQUILLAS;40;31/1/2025
2025;1;EL ORO;LAS LAJAS;7;31/1/2025
2025;1;EL ORO;MACHALA;402;31/1/2025
2025;1;EL ORO;MARCABELI;4;31/1/2025
2025;1;EL ORO;PASAJE;72;31/1/2025
2025;1;EL ORO;PI¥AS;26;31/1/2025
2025;1;EL ORO;PORTOVELO;9;31/1/2025
2025;1;EL ORO;SANTA ROSA;79;31/1/2025
2025;1;EL ORO;ZARUMA;14;31/1/2025
2025;1;ESMERALDAS;ATACAMES;49;31/1/2025
2025;1;ESMERALDAS;ELOY ALFARO;34;31/1/2025
2025;1;ESMERALDAS;ESMERALDAS;301;31/1/2025
2025;1;ESMERALDAS;MUISNE;32;31/1/2025
2025;1;ESMERALDAS;QUININDE;49;31/1/2025
2025;1;ESMERALDAS;RIOVERDE;23;31/1/2025
2025;1;ESMERALDAS;SAN LORENZO;47;31/1/2025
2025;1;GALAPAGOS;ISABELA;9;31/1/2025
2025;1;GALAPAGOS;SAN CRISTOBAL;10;31/1/2025
2025;1;GALAPAGOS;SANTA CRUZ;23;31/1/2025
2025;1;GUAYAS;ALFREDO BAQUERIZO MORENO (JUJAN);198;31/1/2025
2025;1;GUAYAS;BALAO;9;31/1/2025
2025;1;GUAYAS;BALZAR;28;31/1/2025
2025;1;GUAYAS;COLIMES;8;31/1/2025
2025;1;GUAYAS;CRNEL. MARCELINO MARIDUE¥A;6;31/1/2025
2025;1;GUAYAS;DAULE;170;31/1/2025
2025;1;GUAYAS;DURAN;220;31/1/2025
2025;1;GUAYAS;EL EMPALME;28;31/1/2025
2025;1;GUAYAS;EL TRIUNFO;51;31/1/2025
2025;1;GUAYAS;GNRAL. ANTONIO ELIZALDE;13;31/1/2025
2025;1;GUAYAS;GUAYAQUIL;2093;31/1/2025
2025;1;GUAYAS;ISIDRO AYORA;13;31/1/2025
2025;1;GUAYAS;LOMAS DE SARGENTILLO;6;31/1/2025
2025;1;GUAYAS;MILAGRO;184;31/1/2025
2025;1;GUAYAS;NARANJAL;23;31/1/2025
2025;1;GUAYAS;NARANJITO;25;31/1/2025
2025;1;GUAYAS;NOBOL;9;31/1/2025
2025;1;GUAYAS;PALESTINA;2;31/1/2025
2025;1;GUAYAS;PEDRO CARBO;33;31/1/2025
2025;1;GUAYAS;PLAYAS;30;31/1/2025
2025;1;GUAYAS;SALINAS (SALINAS, CAB. CANTONAL);1;31/1/2025
2025;1;GUAYAS;SALITRE;28;31/1/2025
2025;1;GUAYAS;SAMBORONDON;86;31/1/2025
2025;1;GUAYAS;SAN JACINTO DE YAGUACHI;80;31/1/2025
2025;1;GUAYAS;SANTA LUCIA;24;31/1/2025
2025;1;GUAYAS;SIMON BOLIVAR;8;31/1/2025
2025;1;IMBABURA;ANTONIO ANTE;89;31/1/2025
2025;1;IMBABURA;COTACACHI;40;31/1/2025
2025;1;IMBABURA;IBARRA;387;31/1/2025
2025;1;IMBABURA;OTAVALO;131;31/1/2025
2025;1;IMBABURA;PIMAMPIRO;27;31/1/2025
2025;1;IMBABURA;SAN MIGUEL DE URCUQUI;12;31/1/2025
2025;1;LOJA;CALVAS;43;31/1/2025
2025;1;LOJA;CATAMAYO;46;31/1/2025
2025;1;LOJA;CELICA;21;31/1/2025
2025;1;LOJA;CHAGUARPAMBA;8;31/1/2025
2025;1;LOJA;ESPINDOLA;18;31/1/2025
2025;1;LOJA;GONZANAMA;17;31/1/2025
2025;1;LOJA;LOJA;424;31/1/2025
2025;1;LOJA;MACARA;10;31/1/2025
2025;1;LOJA;OLMEDO;8;31/1/2025
2025;1;LOJA;PALTAS;23;31/1/2025
2025;1;LOJA;PINDAL;11;31/1/2025
2025;1;LOJA;PUYANGO;20;31/1/2025
2025;1;LOJA;QUILANGA;4;31/1/2025
2025;1;LOJA;SARAGURO;30;31/1/2025
2025;1;LOJA;SOZORANGA;4;31/1/2025
2025;1;LOJA;ZAPOTILLO;15;31/1/2025
2025;1;LOS RIOS;BABA;32;31/1/2025
2025;1;LOS RIOS;BABAHOYO;242;31/1/2025
2025;1;LOS RIOS;BUENA FE;36;31/1/2025
2025;1;LOS RIOS;MOCACHE;11;31/1/2025
2025;1;LOS RIOS;MONTALVO;22;31/1/2025
2025;1;LOS RIOS;PALENQUE;7;31/1/2025
2025;1;LOS RIOS;PUEBLOVIEJO;19;31/1/2025
2025;1;LOS RIOS;QUEVEDO;160;31/1/2025
2025;1;LOS RIOS;QUINSALOMA;6;31/1/2025
2025;1;LOS RIOS;URDANETA;22;31/1/2025
2025;1;LOS RIOS;VALENCIA;22;31/1/2025
2025;1;LOS RIOS;VENTANAS;56;31/1/2025
2025;1;LOS RIOS;VINCES;50;31/1/2025
2025;1;MANABI;24 DE MAYO;66;31/1/2025
2025;1;MANABI;BOLIVAR;45;31/1/2025
2025;1;MANABI;CHONE;149;31/1/2025
2025;1;MANABI;EL CARMEN;58;31/1/2025
2025;1;MANABI;FLAVIO ALFARO;18;31/1/2025
2025;1;MANABI;JAMA;6;31/1/2025
2025;1;MANABI;JARAMIJO;11;31/1/2025
2025;1;MANABI;JIPIJAPA;68;31/1/2025
2025;1;MANABI;JUNIN;14;31/1/2025
2025;1;MANABI;MANTA;263;31/1/2025
2025;1;MANABI;MONTECRISTI;73;31/1/2025
2025;1;MANABI;OLMEDO;5;31/1/2025
2025;1;MANABI;PAJAN;13;31/1/2025
2025;1;MANABI;PEDERNALES;39;31/1/2025
2025;1;MANABI;PICHINCHA;10;31/1/2025
2025;1;MANABI;PORTOVIEJO;391;31/1/2025
2025;1;MANABI;PUERTO LOPEZ;23;31/1/2025
2025;1;MANABI;ROCAFUERTE;28;31/1/2025
2025;1;MANABI;SAN VICENTE;16;31/1/2025
2025;1;MANABI;SANTA ANA;33;31/1/2025
2025;1;MANABI;SUCRE;31;31/1/2025
2025;1;MANABI;TOSAGUA;26;31/1/2025
2025;1;MORONA SANTIAGO;GUALAQUIZA;46;31/1/2025
2025;1;MORONA SANTIAGO;HUAMBOYA;15;31/1/2025
2025;1;MORONA SANTIAGO;LIMON INDANZA;15;31/1/2025
2025;1;MORONA SANTIAGO;LOGRO¥O;26;31/1/2025
2025;1;MORONA SANTIAGO;MACAS;72;31/1/2025
2025;1;MORONA SANTIAGO;MORONA;38;31/1/2025
2025;1;MORONA SANTIAGO;PABLO SEXTO;2;31/1/2025
2025;1;MORONA SANTIAGO;PALORA;17;31/1/2025
2025;1;MORONA SANTIAGO;SAN JUAN BOSCO;14;31/1/2025
2025;1;MORONA SANTIAGO;SANTIAGO;16;31/1/2025
2025;1;MORONA SANTIAGO;SUCUA;38;31/1/2025
2025;1;MORONA SANTIAGO;TAISHA;39;31/1/2025
2025;1;MORONA SANTIAGO;TIWINTZA;16;31/1/2025
2025;1;NAPO;ARCHIDONA;66;31/1/2025
2025;1;NAPO;CARLOS JULIO AROSEMENA TOLA;6;31/1/2025
2025;1;NAPO;EL CHACO;13;31/1/2025
2025;1;NAPO;QUIJOS;11;31/1/2025
2025;1;NAPO;TENA;163;31/1/2025
2025;1;ORELLANA;AGUARICO;24;31/1/2025
2025;1;ORELLANA;LA JOYA DE LOS SACHAS;85;31/1/2025
2025;1;ORELLANA;LORETO;51;31/1/2025
2025;1;ORELLANA;PUERTO FRANCISCO DE ORELLANA;161;31/1/2025
2025;1;PASTAZA;ARAJUNO;26;31/1/2025
2025;1;PASTAZA;MERA;34;31/1/2025
2025;1;PASTAZA;PASTAZA;230;31/1/2025
2025;1;PASTAZA;SANTA CLARA;12;31/1/2025
2025;1;PICHINCHA;CAYAMBE;220;31/1/2025
2025;1;PICHINCHA;MEJIA;93;31/1/2025
2025;1;PICHINCHA;PEDRO MONCAYO;30;31/1/2025
2025;1;PICHINCHA;PEDRO VICENTE MALDONADO;22;31/1/2025
2025;1;PICHINCHA;PUERTO QUITO;39;31/1/2025
2025;1;PICHINCHA;QUITO;3534;31/1/2025
2025;1;PICHINCHA;RUMI¥AHUI;173;31/1/2025
2025;1;PICHINCHA;SAN MIGUEL DE LOS BANCOS;23;31/1/2025
