"Fecha","Producto","Cantidad","Precio","Total"
2024-01-12,"Tablet",1,442.503912118264,442.503912118264
2024-01-02,"Monitor",3,313.649753807113,940.949261421338
2024-01-19,"Silla Gamer",8,229.290983942337,1834.3278715387
2024-01-13,"Auriculares",2,57.1746357949451,114.34927158989
2024-01-13,"Impresora",3,103.937568631954,311.812705895863
2024-01-31,"Laptop",10,878.765724389814,8787.65724389814
2024-01-30,"Laptop",1,898.084158846177,898.084158846177
2024-01-19,"Auriculares",7,43.491375236772,304.439626657404
2024-01-22,"Teclado",3,113.246988719329,339.740966157988
2024-01-30,"Monitor",5,314.568058564328,1572.84029282164
2024-01-10,"Teclado",8,20.0828963704407,160.663170963526
2024-01-16,"Impresora",9,101.952241081744,917.5701697357
2024-01-05,"Mouse",1,4.69745693262666,4.69745693262666
2024-01-04,"Mouse",1,2.37461978103966,2.37461978103966
2024-01-18,"Monitor",1,332.947133923881,332.947133923881
2024-01-01,"Silla Gamer",5,222.105942294002,1110.52971147001
2024-01-16,"Silla Gamer",8,218.055588845164,1744.44471076131
2024-01-28,"Teclado",5,58.4194892598316,292.097446299158
2024-01-17,"Mouse",4,-6.47265329025686,-25.8906131610274
2024-01-12,"Monitor",4,271.17026054766,1084.68104219064
2024-01-21,"Monitor",5,320.369215472601,1601.84607736301
2024-01-28,"Auriculares",8,26.2487774714828,209.990219771862
2024-01-02,"Auriculares",9,22.6348639465868,203.713775519282
2024-01-18,"Silla Gamer",2,209.318629535846,418.637259071693
2024-01-12,"Laptop",8,864.737070724368,6917.89656579494
2024-01-15,"Auriculares",3,5.10420987848192,15.3126296354458
2024-01-19,"Teclado",3,21.3885029358789,64.1655088076368
2024-01-21,"Impresora",5,180.818550032564,904.092750162818
2024-01-06,"Silla Gamer",8,230.25645299349,1842.05162394792
2024-01-16,"Mouse",5,-23.4956176253036,-117.478088126518
2024-01-26,"Laptop",7,909.529471863061,6366.70630304143
2024-01-15,"Tablet",10,380.736278975382,3807.36278975382
2024-01-19,"Laptop",9,910.611086990684,8195.49978291616
2024-01-27,"Silla Gamer",8,171.558752236888,1372.4700178951
2024-01-03,"Teclado",10,114.786934065633,1147.86934065633
2024-01-14,"Mouse",6,-14.4094333052635,-86.4565998315811
2024-01-01,"Mouse",6,-13.0509132286534,-78.3054793719202
2024-01-24,"Impresora",4,114.053755975328,456.215023901314
2024-01-01,"Teclado",9,49.2855366365984,443.569829729386
2024-01-16,"Auriculares",9,59.8736236337572,538.862612703815
2024-01-11,"Auriculares",5,20.9034521598369,104.517260799184
2024-01-04,"Auriculares",1,45.2331074979156,45.2331074979156
2024-01-24,"Impresora",9,145.282943965867,1307.5464956928
2024-01-12,"Monitor",10,288.176342844963,2881.76342844963
2024-01-13,"Silla Gamer",8,248.757321154699,1990.05856923759
2024-01-10,"Laptop",5,851.014979300089,4255.07489650045
2024-01-10,"Silla Gamer",9,236.548694083467,2128.9382467512
2024-01-24,"Impresora",7,109.269827604294,764.888793230057
2024-01-28,"Impresora",10,118.209247034974,1182.09247034974
2024-01-07,"Mouse",9,19.7766182711348,177.989564440213
2024-01-18,"Monitor",5,322.909006266855,1614.54503133427
2024-01-17,"Tablet",10,368.996232375503,3689.96232375503
2024-01-20,"Auriculares",8,13.9311429811642,111.449143849313
2024-01-27,"Mouse",7,-3.72073757462204,-26.0451630223542
2024-01-09,"Monitor",3,266.872822563164,800.618467689492
2024-01-21,"Silla Gamer",9,235.3035336826,2117.7318031434
2024-01-11,"Silla Gamer",9,224.001559684984,2016.01403716486
2024-01-12,"Tablet",5,406.969131994992,2034.84565997496
2024-01-08,"Laptop",2,935.533619252965,1871.06723850593
2024-01-18,"Tablet",4,364.827864221297,1459.31145688519
2024-01-05,"Auriculares",4,37.7457110444084,150.982844177634
2024-01-29,"Tablet",8,381.964347464964,3055.71477971971
2024-01-18,"Impresora",8,102.993193850853,823.94555080682
2024-01-06,"Monitor",1,288.785904622637,288.785904622637
2024-01-10,"Auriculares",5,70.9439024562016,354.719512281008
2024-01-26,"Mouse",2,-0.18412119243294,-0.36824238486588
2024-01-09,"Impresora",9,164.790036412887,1483.11032771599
2024-01-11,"Auriculares",1,16.7509521357715,16.7509521357715
2024-01-23,"Impresora",10,177.23926785402,1772.3926785402
2024-01-06,"Monitor",1,297.934240568429,297.934240568429
2024-01-12,"Laptop",5,856.0370254796,4280.185127398
2024-01-19,"Mouse",7,52.0712304394692,364.498613076285
2024-01-27,"Tablet",6,437.701166048646,2626.20699629188
2024-01-24,"Impresora",1,158.97305868566,158.97305868566
2024-01-27,"Tablet",6,410.976771847345,2465.86063108407
2024-01-30,"Tablet",4,392.068280372769,1568.27312149107
2024-01-23,"Mouse",10,-20.1485339319333,-201.485339319333
2024-01-04,"Mouse",7,40.0925466557965,280.647826590575
2024-01-24,"Impresora",2,150.189759535715,300.37951907143
2024-01-28,"Auriculares",7,78.6378524964675,550.464967475273
2024-01-03,"Tablet",2,404.702655831352,809.405311662704
2024-01-14,"Auriculares",9,44.4126959890127,399.714263901114
2024-01-08,"Teclado",1,103.779739751481,103.779739751481
2024-01-06,"Mouse",8,42.5734973978251,340.587979182601
2024-01-04,"Impresora",2,105.166189209558,210.332378419116
2024-01-23,"Silla Gamer",8,162.598595372401,1300.78876297921
2024-01-10,"Impresora",8,182.637205859646,1461.09764687717
2024-01-16,"Mouse",7,15.1428744429722,106.000121100806
2024-01-27,"Teclado",4,70.5077991168946,282.031196467578
2024-01-24,"Impresora",2,133.713378338143,267.426756676286
2024-01-30,"Teclado",8,82.384007149376,659.072057195008
2024-01-16,"Teclado",9,77.756361970678,699.807257736102
2024-01-20,"Monitor",6,272.224805108272,1633.34883064963
2024-01-10,"Tablet",10,413.957369280979,4139.57369280979
2024-01-25,"Laptop",5,885.674491571262,4428.37245785631
2024-01-06,"Auriculares",8,45.0808875961229,360.647100768983
2024-01-19,"Impresora",4,140.069181914441,560.276727657765
2024-01-04,"Mouse",9,-2.82255769707263,-25.4030192736536
2024-01-09,"Laptop",3,874.787499988452,2624.36249996535
2024-01-25,"Laptop",2,867.625953280367,1735.25190656073
2024-01-04,"Tablet",3,393.230695067905,1179.69208520371
2024-01-15,"Tablet",1,410.969362407923,410.969362407923
2024-01-20,"Laptop",8,890.905472170562,7127.24377736449
2024-01-22,"Impresora",10,191.258347406983,1912.58347406983
2024-01-21,"Auriculares",3,28.1048858771101,84.3146576313302
2024-01-17,"Laptop",6,871.560124936514,5229.36074961908
2024-01-24,"Impresora",8,155.242015910335,1241.93612728268
2024-01-07,"Silla Gamer",1,185.019328934141,185.019328934141
2024-01-15,"Mouse",4,68.8046422321349,275.21856892854
2024-01-28,"Monitor",3,312.955710524693,938.867131574079
2024-01-31,"Mouse",2,18.6979672638699,37.3959345277399
2024-01-05,"Auriculares",3,28.9577150018886,86.8731450056657
2024-01-14,"Mouse",7,-21.3336848886684,-149.335794220679
2024-01-22,"Mouse",5,29.8381134169176,149.190567084588
2024-01-15,"Auriculares",3,32.0374064147472,96.1122192442417
2024-01-15,"Monitor",6,298.101906129159,1788.61143677495
2024-01-16,"Teclado",4,100.930687393993,403.722749575973
2024-01-19,"Impresora",7,121.880022669211,853.160158684477
2024-01-08,"Auriculares",5,8.93763161730021,44.6881580865011
2024-01-31,"Impresora",10,179.713779804297,1797.13779804297
2024-01-26,"Teclado",4,37.4407070269808,149.762828107923
2024-01-05,"Monitor",9,330.13094838243,2971.17853544187
2024-01-07,"Laptop",10,853.694221447222,8536.94221447222
2024-01-20,"Impresora",2,184.71153061837,369.423061236739
2024-01-16,"Monitor",2,332.163921068422,664.327842136845
2024-01-28,"Tablet",2,439.760041795671,879.520083591342
2024-01-30,"Impresora",5,137.429688498378,687.148442491889
2024-01-16,"Mouse",5,5.63013474456966,28.1506737228483
2024-01-09,"Tablet",5,441.896405839361,2209.48202919681
2024-01-11,"Laptop",4,882.115125725977,3528.46050290391
2024-01-11,"Impresora",10,192.531745252199,1925.31745252199
2024-01-19,"Auriculares",7,60.30377978459,422.12645849213
2024-01-30,"Teclado",3,78.1164518138394,234.349355441518
2024-01-29,"Monitor",8,323.567920038477,2588.54336030781
2024-01-10,"Monitor",2,289.967869943939,579.935739887878
2024-01-23,"Laptop",10,886.706903576851,8867.06903576851
2024-01-29,"Monitor",5,293.121137120761,1465.6056856038
2024-01-02,"Silla Gamer",4,183.602184802294,734.408739209175
2024-01-25,"Monitor",6,319.80867923703,1918.85207542218
2024-01-30,"Teclado",7,46.8198177218437,327.738724052906
2024-01-06,"Laptop",5,935.349240200594,4676.74620100297
2024-01-20,"Auriculares",2,93.0856707505882,186.171341501176
2024-01-31,"Monitor",9,296.469203196466,2668.22282876819
2024-01-14,"Impresora",1,100.606797146611,100.606797146611
2024-01-14,"Teclado",7,114.081088365056,798.567618555389
2024-01-06,"Monitor",8,293.345762765966,2346.76610212773
2024-01-18,"Monitor",3,333.320125006139,999.960375018418
2024-01-02,"Monitor",1,301.524102664553,301.524102664553
2024-01-24,"Teclado",1,68.0038195848465,68.0038195848465
2024-01-08,"Teclado",5,34.4661127123982,172.330563561991
2024-01-11,"Teclado",1,25.7945755310357,25.7945755310357
2024-01-21,"Tablet",8,415.003904979676,3320.03123983741
2024-01-25,"Monitor",3,287.355378270149,862.066134810448
2024-01-07,"Impresora",4,102.45865508914,409.83462035656
2024-01-19,"Teclado",8,27.483346411027,219.866771288216
2024-01-23,"Teclado",10,103.020327752456,1030.20327752456
2024-01-08,"Mouse",3,48.4294305322692,145.288291596808
2024-01-27,"Tablet",7,354.812013567425,2483.68409497198
2024-01-10,"Monitor",5,322.507620276883,1612.53810138442
2024-01-05,"Impresora",1,101.380671747029,101.380671747029
2024-01-17,"Tablet",5,411.095651169308,2055.47825584654
2024-01-23,"Monitor",2,272.256360342726,544.512720685452
2024-01-06,"Tablet",9,412.049130955711,3708.4421786014
2024-01-08,"Mouse",7,31.4378730254248,220.065111177973
2024-01-20,"Silla Gamer",4,200.746957305819,802.987829223275
2024-01-06,"Impresora",4,125.734021747485,502.936086989939
2024-01-15,"Tablet",3,385.890758875757,1157.67227662727
2024-01-28,"Monitor",10,278.798293718137,2787.98293718137
2024-01-17,"Auriculares",4,19.0012896200642,76.0051584802568
2024-01-03,"Monitor",1,313.051022286527,313.051022286527
2024-01-28,"Laptop",4,851.077149086632,3404.30859634653
2024-01-15,"Auriculares",3,14.4822453614324,43.4467360842973
2024-01-20,"Silla Gamer",7,200.936816562898,1406.55771594029
2024-01-01,"Tablet",10,396.579301008023,3965.79301008023
2024-01-05,"Teclado",7,72.1044447785243,504.73111344967
2024-01-11,"Teclado",7,89.0734359901398,623.514051930979
2024-01-15,"Silla Gamer",5,249.994135648012,1249.97067824006
2024-01-20,"Laptop",10,944.886948587373,9448.86948587373
2024-01-02,"Laptop",6,945.244940463454,5671.46964278072
2024-01-30,"Teclado",5,88.4191405307502,442.095702653751
2024-01-16,"Monitor",5,323.614705004729,1618.07352502365
2024-01-31,"Tablet",10,445.680566015653,4456.80566015653
2024-01-30,"Monitor",9,270.72602212429,2436.53419911861
2024-01-23,"Teclado",1,87.4783249851316,87.4783249851316
2024-01-19,"Auriculares",5,9.76812455337495,48.8406227668747
2024-01-10,"Laptop",4,899.870697432198,3599.48278972879
2024-01-19,"Auriculares",7,75.8050633128732,530.635443190113
2024-01-27,"Laptop",1,851.201858278364,851.201858278364
2024-01-17,"Laptop",9,865.987624414265,7793.88861972839
2024-01-07,"Tablet",6,361.03519462049,2166.21116772294
2024-01-29,"Monitor",7,330.299017811194,2312.09312467836
2024-01-06,"Impresora",10,137.487742677331,1374.87742677331
2024-01-12,"Teclado",7,83.0638615461066,581.447030822746
2024-01-04,"Monitor",7,326.185134565458,2283.2959419582
2024-01-21,"Tablet",9,374.861979205161,3373.75781284645
2024-01-23,"Teclado",4,57.3531832359731,229.412732943892
2024-01-19,"Tablet",10,383.94751935266,3839.4751935266
2024-01-02,"Laptop",3,920.665835170075,2761.99750551023
2024-01-24,"Mouse",9,32.1662957780063,289.496662002057
2024-01-04,"Impresora",7,114.37070867978,800.594960758463
2024-01-22,"Silla Gamer",1,179.665742721409,179.665742721409
2024-01-29,"Teclado",4,59.1992470948026,236.79698837921
2024-01-26,"Teclado",9,72.2202988388017,649.982689549215
2024-01-23,"Impresora",1,158.589818095788,158.589818095788
2024-01-27,"Laptop",5,880.907618370838,4404.53809185419
2024-01-11,"Laptop",1,885.965327802114,885.965327802114
2024-01-22,"Laptop",7,942.930857324973,6600.51600127481
2024-01-01,"Tablet",5,404.491800651886,2022.45900325943
2024-01-22,"Silla Gamer",1,208.902552304789,208.902552304789
2024-01-24,"Laptop",8,875.119053549133,7000.95242839307
2024-01-19,"Mouse",1,13.8767195399851,13.8767195399851
2024-01-18,"Silla Gamer",4,214.592625596561,858.370502386242
2024-01-27,"Mouse",7,11.5266053471714,80.6862374302
2024-01-16,"Silla Gamer",3,196.769915008917,590.309745026752
2024-01-03,"Impresora",7,117.701809061691,823.912663431838
2024-01-01,"Laptop",5,898.123694886453,4490.61847443227
2024-01-30,"Mouse",6,68.1580249452963,408.948149671778
2024-01-02,"Tablet",6,352.566042984836,2115.39625790901
2024-01-02,"Tablet",3,388.31839018967,1164.95517056901
2024-01-08,"Monitor",7,275.026102154516,1925.18271508161
2024-01-26,"Laptop",10,907.764682290144,9077.64682290144
2024-01-20,"Silla Gamer",3,156.815892038867,470.447676116601
2024-01-14,"Teclado",5,85.0364690693095,425.182345346548
2024-01-25,"Tablet",4,355.416793772019,1421.66717508808
2024-01-13,"Teclado",3,49.1063724318519,147.319117295556
2024-01-07,"Auriculares",4,31.0694370884448,124.277748353779
2024-01-08,"Impresora",10,144.16928270366,1441.6928270366
2024-01-29,"Impresora",8,143.612609920092,1148.90087936074
2024-01-03,"Mouse",4,74.2179237306118,296.871694922447
2024-01-31,"Monitor",1,311.164162075147,311.164162075147
2024-01-22,"Monitor",10,281.500149774365,2815.00149774365
2024-01-16,"Mouse",9,61.2421339377761,551.179205439985
2024-01-27,"Laptop",9,883.769589895383,7953.92630905844
2024-01-22,"Mouse",5,42.1623393893242,210.811696946621
2024-01-29,"Auriculares",5,89.9515088181943,449.757544090971
2024-01-24,"Mouse",7,59.424779121764,415.973453852348
2024-01-01,"Silla Gamer",5,158.959943195805,794.799715979025
2024-01-12,"Auriculares",8,29.9336316529661,239.469053223729
2024-01-18,"Impresora",6,153.086853749119,918.521122494712
2024-01-21,"Laptop",1,887.910197372548,887.910197372548
2024-01-31,"Teclado",6,104.525086730719,627.150520384312
2024-01-14,"Impresora",2,186.107656639069,372.215313278139
2024-01-08,"Monitor",4,318.133828393184,1272.53531357273
2024-01-24,"Laptop",6,900.048159668222,5400.28895800933
2024-01-28,"Laptop",5,930.094910576008,4650.47455288004
2024-01-30,"Monitor",3,254.645486129448,763.936458388343
2024-01-23,"Auriculares",1,26.1778255458921,26.1778255458921
2024-01-05,"Mouse",10,-5.13785472139716,-51.3785472139716
2024-01-17,"Silla Gamer",4,231.614781892858,926.459127571434
2024-01-26,"Laptop",10,934.317482286133,9343.17482286133
2024-01-27,"Silla Gamer",4,233.280635951087,933.122543804348
2024-01-25,"Laptop",10,877.068676962517,8770.68676962517
2024-01-25,"Tablet",8,351.949392282404,2815.59513825923
2024-01-11,"Silla Gamer",6,213.060047267936,1278.36028360762
2024-01-23,"Mouse",8,49.80582697317,398.44661578536
2024-01-26,"Silla Gamer",10,200.567384716123,2005.67384716123
2024-01-04,"Tablet",6,386.462966701947,2318.77780021168
2024-01-13,"Monitor",4,280.982106854208,1123.92842741683
2024-01-08,"Teclado",7,55.9604371944442,391.72306036111
2024-01-15,"Teclado",8,56.2874303711578,450.299442969263
2024-01-31,"Impresora",5,153.864918788895,769.324593944475
2024-01-27,"Laptop",10,915.236765076406,9152.36765076406
2024-01-04,"Tablet",4,390.341197722591,1561.36479089037
2024-01-13,"Mouse",7,33.3001798251644,233.101258776151
2024-01-03,"Auriculares",9,69.5773461367935,626.196115231141
2024-01-07,"Teclado",4,109.152335235849,436.609340943396
2024-01-01,"Mouse",5,69.7959124809131,348.979562404566
2024-01-06,"Teclado",1,62.0810764655471,62.0810764655471
2024-01-13,"Teclado",2,83.660392141901,167.320784283802
2024-01-26,"Silla Gamer",8,167.794939898886,1342.35951919109
2024-01-28,"Tablet",7,358.031657733954,2506.22160413768
2024-01-26,"Tablet",5,406.58833917696,2032.9416958848
2024-01-17,"Silla Gamer",5,231.698935572058,1158.49467786029
2024-01-23,"Silla Gamer",4,225.969896628521,903.879586514086
2024-01-21,"Mouse",6,32.1823949925601,193.094369955361
2024-01-06,"Silla Gamer",7,248.875435185619,1742.12804629933
2024-01-10,"Teclado",3,119.517151387408,358.551454162225
2024-01-13,"Monitor",4,282.143744057976,1128.5749762319
2024-01-06,"Teclado",9,37.2017919365317,334.816127428785
2024-01-09,"Teclado",4,57.2078432934359,228.831373173743
2024-01-08,"Mouse",6,28.8948916830122,173.369350098073
2024-01-01,"Auriculares",4,81.1244924087077,324.497969634831
2024-01-16,"Auriculares",7,69.8684629052877,489.079240337014
2024-01-22,"Monitor",3,339.995340863243,1019.98602258973
2024-01-02,"Monitor",8,322.325868345797,2578.60694676638
2024-01-08,"Impresora",6,125.505004567094,753.030027402565
2024-01-14,"Impresora",2,130.867166561075,261.734333122149
2024-01-12,"Teclado",2,94.6837363345549,189.36747266911
2024-01-26,"Laptop",6,870.524621219374,5223.14772731625
2024-01-08,"Auriculares",7,28.5983316134661,200.188321294263
2024-01-31,"Auriculares",3,89.88708013203,269.66124039609
2024-01-09,"Silla Gamer",3,166.798003553413,500.394010660239
2024-01-08,"Auriculares",8,14.3596600042656,114.877280034125
2024-01-25,"Auriculares",9,73.3476307941601,660.128677147441
2024-01-09,"Teclado",9,74.2835634667426,668.552071200684
2024-01-20,"Monitor",3,304.24062886741,912.72188660223
2024-01-01,"Impresora",2,170.31517776195,340.630355523899
2024-01-03,"Tablet",7,415.148430038244,2906.0390102677
2024-01-08,"Impresora",5,176.120710535906,880.603552679531
2024-01-02,"Laptop",2,878.078755852766,1756.15751170553
2024-01-01,"Auriculares",10,98.4090994345024,984.090994345024
2024-01-09,"Silla Gamer",3,246.367139532231,739.101418596692
2024-01-23,"Mouse",2,-22.1909765852615,-44.381953170523
2024-01-07,"Laptop",3,924.706685147248,2774.12005544174
2024-01-13,"Auriculares",6,36.6776679176837,220.066007506102
2024-01-29,"Teclado",7,55.4052475653589,387.836732957512
2024-01-20,"Impresora",6,101.939670136198,611.63802081719
2024-01-14,"Silla Gamer",4,225.889388471842,903.557553887367
2024-01-28,"Laptop",1,865.761834406294,865.761834406294
2024-01-16,"Mouse",4,-13.7724325060844,-55.0897300243378
2024-01-07,"Silla Gamer",10,221.381369489245,2213.81369489245
2024-01-04,"Mouse",6,19.521895237267,117.131371423602
2024-01-13,"Mouse",3,-22.385917743668,-67.1577532310039
2024-01-12,"Auriculares",8,91.9744928833097,735.795943066478
2024-01-25,"Impresora",8,178.493036120199,1427.94428896159
2024-01-27,"Auriculares",6,42.5109381787479,255.065629072487
2024-01-13,"Monitor",4,262.913855561055,1051.65542224422
2024-01-20,"Teclado",10,101.871801638044,1018.71801638044
2024-01-10,"Silla Gamer",2,221.680672629736,443.361345259473
2024-01-30,"Teclado",6,61.2187303416431,367.312382049859
2024-01-31,"Laptop",10,867.491170321591,8674.91170321591
2024-01-09,"Impresora",10,101.078014448285,1010.78014448285
2024-01-12,"Teclado",7,54.0902734547853,378.631914183497
2024-01-08,"Impresora",1,118.937209108844,118.937209108844
2024-01-07,"Teclado",8,76.234253034927,609.874024279416
2024-01-25,"Silla Gamer",5,208.812938630581,1044.0646931529
2024-01-15,"Laptop",5,878.175587556325,4390.87793778162
2024-01-19,"Monitor",1,342.598887695931,342.598887695931
2024-01-17,"Monitor",1,320.402242988348,320.402242988348
2024-01-11,"Tablet",1,377.645602985285,377.645602985285
2024-01-07,"Silla Gamer",5,221.518147201277,1107.59073600639
2024-01-19,"Impresora",4,160.87179039605,643.487161584198
2024-01-31,"Teclado",6,60.8214510185644,364.928706111386
2024-01-23,"Teclado",2,36.7317668907344,73.4635337814689
2024-01-26,"Teclado",9,22.4463018868119,202.016716981307
2024-01-03,"Laptop",3,865.470608579926,2596.41182573978
2024-01-06,"Auriculares",3,58.6582407122478,175.974722136743
2024-01-07,"Impresora",2,121.848599566147,243.697199132293
2024-01-04,"Monitor",8,254.439165024087,2035.51332019269
2024-01-10,"Teclado",4,111.451006080024,445.804024320096
2024-01-17,"Auriculares",8,87.0143406791613,696.11472543329
2024-01-16,"Laptop",1,932.647073408589,932.647073408589
2024-01-08,"Impresora",5,160.96707645338,804.835382266901
2024-01-21,"Auriculares",6,72.3631950793788,434.179170476273
2024-01-03,"Laptop",2,929.688364639878,1859.37672927976
2024-01-12,"Silla Gamer",5,236.767387227155,1183.83693613578
2024-01-21,"Impresora",7,170.033977157436,1190.23784010205
2024-01-14,"Silla Gamer",8,183.562794397585,1468.50235518068
2024-01-05,"Laptop",5,899.76404812187,4498.82024060935
2024-01-14,"Teclado",3,97.624624571763,292.873873715289
2024-01-28,"Auriculares",5,41.9158653821796,209.579326910898
2024-01-06,"Impresora",4,158.302148850635,633.208595402539
2024-01-09,"Tablet",6,380.055402358994,2280.33241415396
2024-01-01,"Impresora",4,114.706583460793,458.826333843172
2024-01-20,"Auriculares",10,27.5553898885846,275.553898885846
2024-01-14,"Teclado",8,40.2969243284315,322.375394627452
2024-01-19,"Silla Gamer",7,172.519539762288,1207.63677833602
2024-01-05,"Impresora",7,151.995989563875,1063.97192694712
2024-01-02,"Impresora",9,192.062316881493,1728.56085193343
2024-01-01,"Auriculares",6,58.1460053566843,348.876032140106
2024-01-28,"Impresora",5,126.150059769861,630.750298849307
2024-01-20,"Monitor",5,287.396939657629,1436.98469828814
2024-01-30,"Monitor",3,306.35389033705,919.06167101115
2024-01-04,"Monitor",1,265.95057612285,265.95057612285
2024-01-27,"Teclado",10,87.080233967863,870.80233967863
2024-01-26,"Silla Gamer",6,151.82688809,910.961328539997
2024-01-26,"Monitor",3,251.238823961467,753.7164718844
2024-01-11,"Auriculares",10,66.466749412939,664.66749412939
2024-01-05,"Monitor",7,270.556372473948,1893.89460731763
2024-01-22,"Impresora",8,138.389316829853,1107.11453463882
2024-01-04,"Mouse",10,-9.04963684733957,-90.4963684733957
2024-01-19,"Monitor",8,320.855247438885,2566.84197951108
2024-01-03,"Teclado",4,81.4750859327614,325.900343731046
2024-01-01,"Laptop",2,856.106535042636,1712.21307008527
2024-01-07,"Teclado",4,60.6255421694368,242.502168677747
2024-01-05,"Silla Gamer",6,160.504174185917,963.025045115501
2024-01-29,"Auriculares",7,40.2505600824952,281.753920577466
2024-01-23,"Auriculares",2,45.5676587298512,91.1353174597025
2024-01-09,"Silla Gamer",5,212.464524642564,1062.32262321282
2024-01-25,"Mouse",1,-17.1144719934091,-17.1144719934091
2024-01-31,"Teclado",2,54.1982724610716,108.396544922143
2024-01-24,"Teclado",7,22.3686290718615,156.580403503031
2024-01-17,"Laptop",10,884.151643840596,8841.51643840596
2024-01-21,"Mouse",7,53.3361223293468,373.352856305428
2024-01-05,"Monitor",10,324.121023179032,3241.21023179032
2024-01-24,"Impresora",8,181.61711092107,1452.93688736856
2024-01-12,"Teclado",5,25.5563315981999,127.781657991
2024-01-02,"Silla Gamer",10,165.151353762485,1651.51353762485
2024-01-22,"Monitor",3,315.310594765469,945.931784296408
2024-01-18,"Silla Gamer",7,189.278899366036,1324.95229556225
2024-01-04,"Mouse",8,-6.62262714467943,-52.9810171574354
2024-01-10,"Monitor",9,262.840295652859,2365.56266087573
2024-01-15,"Monitor",8,262.889633560553,2103.11706848443
2024-01-23,"Mouse",2,37.4160754261538,74.8321508523077
2024-01-22,"Laptop",10,900.200273632072,9002.00273632072
2024-01-08,"Laptop",9,898.81618055515,8089.34562499635
2024-01-01,"Auriculares",10,87.2816388495266,872.816388495266
2024-01-24,"Laptop",7,869.229766190983,6084.60836333688
2024-01-11,"Auriculares",7,75.9703308343887,531.792315840721
2024-01-05,"Monitor",4,271.940107853152,1087.76043141261
2024-01-11,"Laptop",2,865.66522968933,1731.33045937866
2024-01-15,"Tablet",10,364.409941108897,3644.09941108897
2024-01-15,"Laptop",1,938.635544292629,938.635544292629
2024-01-25,"Teclado",7,86.8717395979911,608.102177185938
2024-01-24,"Auriculares",1,45.6800217041746,45.6800217041746
2024-01-10,"Auriculares",4,71.6003178153187,286.401271261275
2024-01-15,"Laptop",4,920.71566847153,3682.86267388612
2024-01-15,"Tablet",6,414.671805570833,2488.030833425
2024-01-20,"Impresora",4,191.597330896184,766.389323584735
2024-01-12,"Laptop",9,869.964506500401,7829.68055850361
2024-01-09,"Tablet",1,393.499275622889,393.499275622889
2024-01-29,"Teclado",9,23.7035899469629,213.332309522666
2024-01-25,"Laptop",8,865.741711459123,6925.93369167298
2024-01-04,"Laptop",10,920.224752998911,9202.24752998911
2024-01-03,"Teclado",1,94.0078432252631,94.0078432252631
2024-01-07,"Teclado",1,62.9731045616791,62.9731045616791
2024-01-04,"Impresora",10,135.093395994045,1350.93395994045
2024-01-24,"Mouse",7,23.4288793755695,164.002155628987
2024-01-08,"Laptop",5,852.360815787688,4261.80407893844
2024-01-21,"Auriculares",1,84.8993916762993,84.8993916762993
2024-01-05,"Monitor",8,315.26465867646,2522.11726941168
2024-01-24,"Tablet",5,368.579049757682,1842.89524878841
2024-01-06,"Auriculares",5,54.7376699512824,273.688349756412
2024-01-04,"Mouse",5,62.369135953486,311.84567976743
2024-01-03,"Auriculares",1,22.9505306575447,22.9505306575447
2024-01-11,"Silla Gamer",10,183.973315777257,1839.73315777257
2024-01-10,"Laptop",7,927.618041518144,6493.32629062701
2024-01-29,"Impresora",7,123.786477418616,866.505341930315
2024-01-23,"Tablet",4,357.641595508903,1430.56638203561
2024-01-05,"Teclado",6,61.8494606157765,371.096763694659
2024-01-24,"Impresora",2,119.944427441806,239.888854883611
2024-01-25,"Silla Gamer",1,215.173901803792,215.173901803792
2024-01-11,"Laptop",2,912.169995065778,1824.33999013156
2024-01-10,"Impresora",1,141.792073030956,141.792073030956
2024-01-15,"Laptop",9,864.86871689558,7783.81845206022
2024-01-19,"Impresora",3,118.392519257031,355.177557771094
2024-01-28,"Impresora",4,142.536048684269,570.144194737077
2024-01-31,"Auriculares",6,38.9115815283731,233.469489170238
2024-01-10,"Mouse",6,-19.2747086752206,-115.648252051324
2024-01-13,"Laptop",9,850.5512092961,7654.9608836649
2024-01-27,"Tablet",9,438.299896335229,3944.69906701706
2024-01-24,"Mouse",3,5.5547270225361,16.6641810676083
2024-01-03,"Teclado",9,116.247707633302,1046.22936869971
2024-01-18,"Laptop",10,917.579286312684,9175.79286312684
2024-01-10,"Silla Gamer",8,235.429754783399,1883.4380382672
2024-01-08,"Auriculares",6,43.2796152075753,259.677691245452
2024-01-12,"Tablet",7,442.55966336932,3097.91764358524
2024-01-10,"Mouse",4,50.4376786062494,201.750714424998
2024-01-07,"Impresora",8,127.704364201054,1021.63491360843
2024-01-07,"Mouse",10,43.6510188039392,436.510188039392
2024-01-06,"Tablet",5,442.13472539559,2210.67362697795
2024-01-17,"Laptop",2,924.074592022225,1848.14918404445
2024-01-20,"Teclado",6,87.2506050439551,523.503630263731
2024-01-01,"Laptop",9,924.410239839926,8319.69215855934
2024-01-05,"Impresora",6,111.335604358464,668.013626150787
2024-01-10,"Impresora",3,104.105426743627,312.31628023088
2024-01-13,"Impresora",8,137.31206075754,1098.49648606032
2024-01-10,"Silla Gamer",3,200.165946595371,600.497839786112
2024-01-02,"Monitor",2,345.038418960758,690.076837921515
2024-01-15,"Impresora",6,194.84563623555,1169.0738174133
